,store_nbr,weekday,id,item_nbr,unit_sales,class,perishable,cluster
39,6,4,9965988360128,129183268234,847075.7890000019,232252443,33238,1535391
40,6,5,10821126809572,141814198729,1146782.9999999944,257781945,34781,1673022
41,6,6,10514299197666,138919999177,1363764.4809999994,253799085,33883,1634724
42,7,0,9651149854191,126964688785,1174945.3290000018,225667581,34168,919080
43,7,1,9465627590259,123932914901,1029690.3580000023,220670230,33640,900448
44,7,2,9701158315917,127029927490,1224642.550000002,225998454,34506,922168
45,7,3,9275757962956,121050028079,920375.9980000014,215130621,33519,880816
46,7,4,9602704620924,125229406176,1100432.6029999987,222966017,34505,910472
47,7,5,9695127305706,127427394012,1030962.9119999999,226974863,34682,922880
48,7,6,9302516690345,123153171257,1038444.0109999963,219190261,33503,889968
49,8,0,10531344929267,140205647939,1068314.9059999967,251572076,36390,1002648
50,8,1,10372555671234,137696811637,957840.8629999988,246662753,36071,986464
51,8,2,10658891076915,141499137760,1219093.501999998,253825301,36897,1012888
52,8,3,10255765869903,135845662263,882243.8350000018,242863153,35883,973104
53,8,4,10806514237128,143183608698,1137138.2099999976,256857498,37171,1024344
54,8,5,11484613987972,153345008138,1464934.245999998,276818410,38350,1091944
55,8,6,10884080449201,146168214850,1463242.3149999955,264169665,36802,1041040
56,9,0,8944223006511,115888567856,933852.65,211184918,24377,639096
57,9,1,8904968160661,115242188680,937296.4369999979,209492204,24352,635628
58,9,2,8753213233488,112954032696,799132.4600000009,205057296,24015,623886
59,9,3,8739338292395,112492375527,795034.3299999981,204323816,23714,622014
60,9,4,8777576778226,112728376928,765247.2359999982,205547727,23767,623964
61,9,5,9758287261299,126440661626,1195850.8620000053,233577527,25813,696450
62,9,6,9415715624152,122896212460,1367842.2080000052,228305760,25405,676002
63,10,0,5443564964193,70182994753,329869.2610000001,122034755,12304,972690
64,10,1,5482699625900,70734471609,327708.78100000066,122642098,12325,979275
65,10,2,5205249713327,66683081311,283335.80299999955,115825961,11630,928365
66,10,3,5150689147571,65735630998,270995.7440000001,114283587,11574,916305
67,10,4,5101645682600,64805270248,260557.8210000001,113157735,11256,907020
68,10,5,6129797900860,78724826564,415348.2839999999,138061053,13207,1093620
69,10,6,5821457361355,75364351158,403374.9590000003,132111338,13006,1045845
70,11,0,8254729749782,106833945437,976048.6870000002,192731445,22156,589806
71,11,1,8280410173176,107188559450,988786.4620000012,192356500,22326,590928
72,11,2,8135879865283,104932840046,886137.8179999999,189384063,21620,579576
73,11,3,8080474645395,103870034624,894367.3469999995,186802236,21351,574608
74,11,4,8109476927525,104116277487,913059.0659999982,187976421,21419,576264
75,11,5,8939077649012,115519922522,1156001.1849999921,210827215,23076,637500
76,11,6,8702363447829,113630646914,1259352.1090000048,207102912,22997,624768
77,12,0,6260479561863,80269727343,414946.1600000001,142333532,16210,1118220
78,12,1,6171008363599,78899190234,386162.41700000013,139593719,16090,1100805
79,12,2,6040781030424,76967670942,361072.5870000004,136354324,15441,1076880
80,12,3,6008335762390,76312500591,359537.79800000053,135512075,15518,1069560
81,12,4,5934056629375,75066331793,354898.9990000008,133388076,14972,1054515
82,12,5,6667164678317,85276863377,445928.42700000014,152415706,16590,1191045
83,12,6,6482751586847,83681979611,455539.62700000056,149691767,16622,1163025
84,13,0,5624440184093,72303529690,368409.8050000002,125869551,12056,1004535
85,13,1,5460005087953,69778190774,349538.6879999991,121727604,11787,974265
86,13,2,5278315234622,67349236378,316968.6349999993,117031729,11226,940065
87,13,3,5174958714483,65945202118,297039.0590000004,114535688,10941,920970
88,13,4,5371009053466,67896969218,324850.8709999991,118917831,11094,953520
89,13,5,6323823880745,80877578407,502957.12499999907,143391337,12928,1128630
90,13,6,5750616051985,74393890759,360421.7520000004,130953966,12563,1032555
91,14,0,6030104052910,76969421230,424104.027,139520308,14918,502446
92,14,1,5927892667527,75583472742,402149.76099999994,137090487,14799,493528
93,14,2,5769739673719,73262984698,359380.53500000166,133095292,14096,480109
94,14,3,5801685891181,73458894027,358617.8529999989,133446484,14357,481950
95,14,4,5719508535563,72191074307,359093.62499999884,131371340,13669,474866
96,14,5,6706918383833,85541763660,568422.156,156466834,16039,558257
97,14,6,5801198495656,74391449342,369856.67000000016,134799685,14624,486199
98,15,0,6472943599840,83596032370,457957.84500000055,149097050,15768,1155660
99,15,1,6397842986663,82514784537,446117.80499999947,146726570,15723,1140900
100,15,2,6270215968425,80553497881,425083.4470000007,143565951,15503,1117245
101,15,3,6144086187622,78665759529,373330.5359999991,139959272,14801,1093035
102,15,4,6169519280502,78768015933,381053.607000001,140089052,14942,1096095
103,15,5,6667062001570,85553446268,438660.07000000036,153783020,15568,1188645
104,15,6,6148538981249,79831017592,384553.94400000037,142569727,14964,1103205
105,16,0,5634689361552,72429886616,358337.337,128549114,14527,201321
106,16,1,5582708239374,71854088343,342998.4379999992,127597539,14635,199701
107,16,2,5303097181852,67932039778,282025.0130000005,120425469,13843,189333
108,16,3,5267873661141,67453115106,270674.9799999994,119569877,13630,188028
109,16,4,5349148058430,68196169799,284729.2659999998,120956099,13686,190743
110,16,5,6037394023432,77046855154,363910.1370000005,138158061,14960,215484
111,16,6,6162955072984,80021743231,458342.62200000085,142277122,15602,221316
112,17,0,7345784316452,94596176534,779729.5100000013,166695216,19603,1046340
113,17,1,7207775790742,92571990786,734396.7190000012,163736204,19451,1023276
114,17,2,7045783700141,90149543041,619097.7300000015,159226285,19259,998640
115,17,3,7088315610230,90727075151,587540.7780000017,160242738,19423,1006536
116,17,4,7085536582996,90299254820,571435.0089999988,159743075,19351,1004616
117,17,5,7897841581629,101533025109,870340.8580000013,181621045,20712,1123524
118,17,6,7662773840831,99332450809,1038811.0659999993,178314118,20252,1096500
119,18,0,4930434901305,65664751108,358715.0739999986,118794735,16812,986592
120,18,1,5052424716578,67370613844,423013.26799999946,121364616,17135,1009888
121,18,2,4790835549101,63651412738,311641.30399999954,115049170,16480,956704
122,18,3,4783488205627,63440582744,317855.8379999996,114507657,16404,953872
123,18,4,4712409494071,62404634396,284871.467999999,112278409,16065,937952
124,18,5,5762051676880,76547312783,464200.52800000086,139750824,18634,1145136
125,18,6,5495608324532,73847380684,530398.2650000013,135703094,18024,1105616
126,19,0,6144809128430,78547046972,473592.41700000083,140297304,14538,1097235
127,19,1,5981965480783,76307469920,431704.8910000009,136034034,14355,1067205
128,19,2,5837472653332,74359815741,405698.2099999989,132356377,13546,1040070
129,19,3,5741389988955,72920618012,392974.5339999993,129860438,13810,1021425
130,19,4,5967713814326,75458456628,424388.68400000146,134841968,13719,1060020
131,19,5,7068570640049,90487221033,723158.8270000019,163754437,15895,1259130
132,19,6,6268998786244,80691172895,492396.09399999905,144918048,14953,1124685
133,20,0,8056500839601,103886008954,729492.2279999967,186196927,22913,575316
134,20,1,8030714015193,103396267331,649366.6749999989,184906571,22889,572412
135,20,2,7862322833592,100977768728,571601.9319999999,180548127,22294,559746
136,20,3,7887477422608,101017657215,731371.0739999982,181158408,22269,560862
137,20,4,7785954668141,99509295226,587398.441999999,178369128,21924,553014
138,20,5,9178440986967,118210866594,923516.2289999998,215719078,25063,654684
139,20,6,9135782279190,118594475998,1234036.940999995,218891463,25149,655290
140,21,0,7807260206014,100339689316,570600.4940000006,181966773,21784,556980
141,21,1,7718369352827,99035318238,556604.3819999986,179827862,21904,550608
142,21,2,7364750599771,94363093837,469427.2070000012,171120377,21028,524442
143,21,3,7255017539532,92661104481,438413.2869999999,167964971,20325,515940
144,21,4,7399251593460,94411403718,461682.37000000034,171476680,20435,525570
145,21,5,8688587567464,111610610806,718446.0080000001,205115013,23105,619176
146,21,6,8723088626266,113162127711,911532.9060000011,209221120,23428,625758
147,22,0,5872060142652,75974089662,297849.49100000004,135077493,14967,489006
148,22,1,5689716680610,73267976084,277188.9900000003,130207513,14622,472969
149,22,2,5596803283705,72091111927,269841.49700000026,127672511,14431,464716
150,22,3,5507902667952,70455671218,250742.16400000002,125095113,14017,456008
151,22,4,5574538878752,71218321728,265587.9650000006,126963629,14110,461678
152,22,5,6369354592585,81881708453,344375.3789999989,147167751,15506,529830
153,22,6,6190513559703,80442395747,354796.7229999998,144080377,15549,518203
154,23,0,7567391957627,98714461433,412840.7949999978,174940459,27565,811710
155,23,1,7357411874881,95851793989,405888.89200000255,169495407,27119,788229
156,23,2,7522186014038,97829343001,419140.99500000064,172862867,27833,804807
157,23,3,7108542036186,92190617224,364824.6149999992,163013536,26054,759330
158,23,4,7470241426625,96605225759,411890.755000001,170724914,27442,797130
159,23,5,8013599592237,104336203982,455522.4170000006,186037659,28490,858456
160,23,6,7764649080482,102149851905,476861.3279999996,181158371,28126,836811
161,24,0,9314277556015,121865326845,902366.1489999943,222011778,33049,110879
162,24,1,9290740259212,121270901757,824760.7669999986,220953533,33067,110502
163,24,2,9659135534249,126100405060,1070829.3580000016,229969326,34330,114802
164,24,3,9301754545467,121174575000,783457.7230000009,220956870,33296,110344
165,24,4,9685861905538,126182732261,986907.1920000021,229781807,34364,114817
166,24,5,10083117390314,132135421219,1043393.3299999991,241774812,34674,119860
167,24,6,9231343050157,121684161743,866649.5289999965,221799385,33100,110239
168,25,0,5312144140952,70119045518,307974.83799999906,124613352,19887,64582
169,25,1,4998062732185,65719626141,263850.5389999997,116905804,18786,60643
170,25,2,5517370243505,72565846734,385697.2300000003,129079073,20548,66847
171,25,3,5305544579147,69150679646,328739.20200000127,123983646,19584,63924
172,25,4,6125007015128,80432311309,514190.89000000054,144984315,22511,74355
173,25,5,6324062458474,83324769204,532758.3760000014,150496154,22216,76639
174,25,6,5395981145634,71762821303,321118.54599999904,128074164,19791,65962
175,26,0,5273824905309,68836389518,232675.6379999993,122195499,17681,627720
176,26,1,4952845023933,64618018197,221350.80799999915,114323467,16804,590350
177,26,2,5270564814296,68663374999,252128.93000000028,121085173,18108,626460
178,26,3,4849265248025,62641097818,192524.44499999922,111530100,16432,573960
179,26,4,5457109917930,70015524120,250316.61799999984,125525947,18232,645860
180,26,5,6219476857751,80477470818,299199.6009999995,144814183,19388,739150
181,26,6,6182711304901,80993686907,308623.18399999884,144726111,19966,738830
182,27,0,8508966353513,112612215770,745901.9660000012,200823549,31168,101323
183,27,1,8265133554458,109016329002,629092.6849999995,194401195,30412,98343
184,27,2,8564834762441,113037246426,734833.444999999,200882256,31919,101727
185,27,3,8103624285413,106580137995,550430.9330000007,189109839,30348,96138
186,27,4,8508192882355,111666127509,658945.4549999987,199647782,31692,100852
187,27,5,9241875682669,122413129939,858416.9249999971,220507180,33261,109861
188,27,6,9126114215688,122000837171,1054383.7609999967,220463839,32734,109122
189,28,0,7776037218986,99295410779,680671.9529999983,180462999,22579,924140
190,28,1,7833330210077,100076150117,753000.8210000013,181157601,22987,931430
191,28,2,7404270090898,94456556462,549265.7909999987,171081704,21991,878640
192,28,3,7467329174207,95017626290,556601.1260000016,171734966,22180,884310
193,28,4,7493500738173,95215716615,563095.2879999984,172681503,21831,887730
194,28,5,8616765355140,109994209922,851811.008999999,201923565,24307,1023250
195,28,6,8558902470367,110088672389,1085901.202999998,203026203,24345,1022270
196,29,0,7696482484302,99057849621,575792.7300000008,177141677,23427,915230
197,29,1,7782069176820,100129681663,632871.2599999987,179384179,23958,925210
198,29,2,7411008849383,95090823139,494911.7140000002,169736456,22955,879670
199,29,3,7343244111310,93705257078,472070.9319999988,168265394,22263,870380
200,29,4,7352389549539,93648992089,483740.4950000006,168283170,22318,870170
201,29,5,8453401240414,108605628890,684935.8979999973,196807343,24680,1003960
202,29,6,8400245576351,108968228235,837219.4929999994,197199990,24820,1003300
203,30,0,5097540769661,65200122913,280057.5799999998,113242333,13406,182028
204,30,1,5179160529427,66076606945,311417.1520000009,115004278,13970,184725
205,30,2,4991400310255,63506072504,249112.6070000002,110588428,13281,177741
206,30,3,5005682139147,63438647142,254142.7499999999,111050175,13417,178329
207,30,4,4984913489616,63012954930,246939.20000000013,110658290,13042,177288
208,30,5,5523143503862,70227497207,299317.90499999875,123626937,14257,196905
209,30,6,5284324563979,67980693283,304148.5359999987,119252460,13962,189519
210,31,0,7648622738284,98366398730,618460.2989999988,178223426,20806,909550
211,31,1,7698420983417,99078959233,681456.5660000013,179295247,21278,915220
212,31,2,7308431739711,93679936645,531389.014,169917255,19992,867950
213,31,3,7394586119085,94521385926,553557.401999999,171025774,20443,876520
214,31,4,7535377398795,96000827356,592369.8289999976,174688860,20605,892020
215,31,5,8426870510942,108060703849,814889.6570000016,198344433,22141,1000600
216,31,6,8129415115634,105453657339,848084.0679999999,193291002,21671,971390
217,32,0,4250650413527,54560240409,214409.8939999995,92988611,10282,151779
218,32,1,4202328508057,54026820012,205719.99100000004,92056828,10537,149997
219,32,2,4099957685681,52396947438,189971.17199999958,89539825,10076,146196
220,32,3,4085870407211,51862948672,183603.44999999975,89300627,9925,145332
221,32,4,4138694041658,52373460310,199703.06199999966,90308612,9789,147051
222,32,5,4847981208912,61638877821,250051.99799999988,107112067,11487,172674
223,32,6,4596857198777,59057867563,237198.03699999987,101744427,11445,164622
224,33,0,6284716309579,80367122581,514770.61100000056,145846267,16894,224520
225,33,1,6225586960365,79475754268,509813.71400000097,143541023,17046,222210
226,33,2,5969849532839,76052549691,416150.00099999824,138026370,16477,213117
227,33,3,5924708457391,75186682648,402703.7010000006,136283001,16151,210954
228,33,4,5978009857690,75925298389,422524.4620000005,137561754,16393,212706
229,33,5,6821174481950,87133750668,599013.7219999991,158631825,17652,243168
230,33,6,6558369983226,84608411932,598792.6819999998,153529289,17465,235212
231,34,0,7313154777789,94862671983,588070.1100000007,170245123,20271,521502
232,34,1,7290977792553,94402014844,563346.9180000001,169629316,20399,519402
233,34,2,7117879142456,91982821871,510531.5000000009,165360374,19761,506598
234,34,3,7135212002693,91924958077,497299.93099999777,165137737,19776,507180
235,34,4,7491525679243,96318036716,593008.298000001,173148174,20229,531882
236,34,5,7868334009347,101637778951,674583.733,183945842,21003,560472
237,34,6,7246968338727,94775283771,598019.8829999964,170576575,19837,519072
238,35,0,4424805591870,57489636203,335267.0989999998,98628329,11524,158148
239,35,1,4389993084874,57032977671,281085.1400000005,97290845,11769,156813
240,35,2,4082799593417,52722797233,229404.38599999994,90299631,10848,145467
241,35,3,4195677429165,53873059719,243718.01200000022,92212944,11077,149052
242,35,4,4304659171131,55047000456,255640.8660000001,94760336,11013,153003
243,35,5,5010500342996,64352852600,351279.8790000002,111880471,12241,178737
244,35,6,4684314467862,60818502386,310443.3490000001,105008124,11983,167835
245,36,0,7494286058076,97145888676,588009.3140000023,170789835,22567,890950
246,36,1,7862092472353,101854040661,721036.1109999982,179652896,23811,934320
247,36,2,7319112433159,94413995652,534765.322000001,166202958,22193,868030
248,36,3,7366791610657,94749240563,555191.960000001,167167043,22321,872740
249,36,4,7417853686810,95407217167,553997.229000001,168437955,22536,878280
250,36,5,8125301370950,104937817868,692931.8789999973,186236594,23781,964490
251,36,6,7700004483485,100543003203,678681.8629999992,176971804,22959,919010
252,37,0,9100084107446,119949487799,696663.4920000024,211844054,30515,216488
253,37,1,8887805188201,116793707278,639100.872,206561556,29834,211212
254,37,2,9304466090944,122377701126,816036.5850000031,216324389,31065,221002
255,37,3,8871397616881,116245646163,624382.9869999991,205173359,29868,210378
256,37,4,9169852296174,119944483080,709590.006000002,212113903,30865,217236
257,37,5,9717133560171,128420367680,774910.8279999981,228034595,31915,231142
258,37,6,8792040974479,116725491000,632174.2949999997,207158391,29833,210172
259,38,0,8504591984882,111959693700,588363.0059999987,200287039,26881,405116
260,38,1,8147197685991,107152943824,498720.4799999984,191793547,26005,387856
261,38,2,8487590906369,111540767769,656926.0930000008,199313753,27209,403540
262,38,3,8020510210612,105265718091,471057.92900000024,188476928,25726,381164
263,38,4,8605003977483,112605700947,575643.3100000017,202676209,27529,407800
264,38,5,9782357085606,129417069750,852950.6549999992,233968582,29711,465692
265,38,6,9206467854155,122783551617,798764.9349999985,222179604,28216,440428
266,39,0,8531736593699,110306975251,788722.6099999984,198300884,25415,608520
267,39,1,8601696671462,111192815692,816259.4129999975,200016393,25683,613308
268,39,2,8237388998766,106232818787,634199.8860000033,190812974,24662,586512
269,39,3,8272260754266,106456742498,638088.2020000009,191434551,24654,588366
270,39,4,8363267176626,107343869868,788592.4449999987,192509571,24723,593916
271,39,5,9494792608965,122841505080,964155.1460000025,223683418,27084,676674
272,39,6,9054314880227,118010783582,971309.3180000013,215284890,26170,648864
273,40,0,7009706120213,91468468457,766274.6420000013,162354434,18616,250203
274,40,1,6999213669167,91013149191,769537.7180000021,161496973,18660,249351
275,40,2,6865163621571,89196809066,687056.6649999998,158071870,18434,244449
276,40,3,6775627085710,87653216274,603191.0900000024,155705529,17916,240747
277,40,4,6907750243222,89342826173,658397.5410000025,158816620,18279,245325
278,40,5,7419377475366,96599670726,848060.4380000018,172045287,19303,264270
279,40,6,6846358286404,89888503163,734647.9130000008,159757873,18283,245523
280,41,0,8196559458058,106983266567,554194.5650000003,193369415,27346,389420
281,41,1,7871012511973,102366146481,491203.5750000015,185052484,26426,373760
282,41,2,8150710491052,106121865309,583623.3049999988,191908691,27503,386512
283,41,3,7730687386213,100267613005,454331.7850000007,181761401,26140,366056
284,41,4,8113742268752,105252347215,520273.64000000054,190352472,27242,383504
285,41,5,9037609526463,118250991815,681152.6779999997,215308168,29127,428752
286,41,6,9008858269919,119128303762,764947.1920000011,218061541,28908,429868
287,42,0,8586564649559,113219710313,575137.7660000005,199310971,29964,204044
288,42,1,8316954852070,109413424921,518472.85500000103,191907459,29289,197558
289,42,2,8668507963238,114164811103,619093.7340000008,200245047,30469,205638
290,42,3,8246155441356,108298073766,497819.58499999787,189373950,29323,195460
291,42,4,8595425290559,112594942852,564296.4250000018,197752653,30513,203224
292,42,5,9721966599699,129034020191,776371.4140000023,228438027,32711,231100
293,42,6,9313214115548,124504970372,765075.1149999988,221536593,31635,222482
294,43,0,6134352978795,78877770882,584559.0050000002,138783626,16109,727730
295,43,1,6037593843577,77402843822,559240.6950000026,136275061,16003,715760
296,43,2,5719566919820,73282750476,471019.0180000016,129320363,14939,678460
297,43,3,5962066558019,76209406177,491321.8849999994,134530591,15627,705090
298,43,4,6258715660246,79566477568,542825.1180000002,140900059,16325,736670
299,43,5,6700895750572,85542379669,638661.2919999993,151783208,17229,789750
300,43,6,6501684324181,83696614889,694990.400000001,147877713,17005,771190
301,44,0,11405712795450,151508060704,2092676.0729999938,274740892,36999,677795
302,44,1,11271836960529,149506586317,1876261.596999999,271408183,36871,669335
303,44,2,11557674228924,153578081145,2340133.499000003,278395404,37625,685225
304,44,3,11223891863168,148559475816,1692253.1110000028,269040640,36961,664610
305,44,4,11688268878243,154960687869,2209806.124999999,280876462,37932,691435
306,44,5,12358035680013,165512906779,3004345.2490000012,303916591,38836,733310
307,44,6,11759754836719,158235049989,3149997.3710000026,291545434,37169,701950
308,45,0,11376263061197,150776030953,1985491.8279999953,271297925,36531,1488014
309,45,1,11218553724506,148242913365,1656652.4620000082,266113770,36379,1465365
310,45,2,11360852433751,150106827850,1856537.9329999958,269663775,36976,1482569
311,45,3,11123489313111,146531600613,1495889.363999997,262751238,36357,1449305
312,45,4,11642359567860,153682789816,2015316.2409999978,276522388,37364,1515558
313,45,5,12194119814339,162469026882,2602279.5470000017,295812071,38184,1592844
314,45,6,11613602615667,155651124774,2911920.579000005,285579245,36642,1526283
315,46,0,10831243717997,143818287956,1290231.723999998,256298953,35135,1803480
316,46,1,10650065518714,141186144381,1151535.2649999955,251647982,34596,1771826
317,46,2,10803125696572,143330288828,1216083.1189999955,254149100,35402,1794128
318,46,3,10629634896154,140464854192,1062476.6720000007,249544958,34636,1763062
319,46,4,11060132752189,146108808102,1356051.9450000003,261085278,36030,1832642
320,46,5,11973306679581,159837928797,2047522.61299999,289792496,38051,1990646
321,46,6,11456637103106,154008398927,2252541.999000012,280477248,36632,1916600
322,47,0,11272799998967,149446356115,1756194.2420000003,269430225,36440,1876490
323,47,1,11140891797326,147382303296,1575232.383000008,265900773,36202,1852998
324,47,2,11298839793689,149413286948,1747127.3199999984,269430393,36799,1876672
325,47,3,11084030062526,146152783977,1374857.4810000004,263558390,36157,1838718
326,47,4,11507231199913,151914847404,1793597.026,275063731,37163,1906842
327,47,5,12098301745578,161196724873,2398316.6340000057,295478004,38039,2011212
328,47,6,11556324115394,154948247118,2731420.3419999965,285406555,36623,1932630
329,48,0,10308331679870,136185241598,1087006.035,244779663,32960,1717254
330,48,1,10145043077327,133862543707,995046.6140000009,239702816,32524,1688680
331,48,2,10203925181225,134695053631,988769.7019999968,240918022,33053,1695162
332,48,3,10068506908516,132662425406,874856.8300000026,236930408,32398,1670074
333,48,4,10529248388156,138518559888,1105626.8819999977,248951831,33745,1745156
334,48,5,11581348068189,153959451897,1776781.254000004,280557477,36298,1925966
335,48,6,11145686227763,149231299758,2103463.043000002,273305707,35096,1865136
336,49,0,11055541423212,146879591114,1808158.3900000001,262054066,37350,1445059
337,49,1,10836769020675,143635170442,1509772.7769999995,255513264,37026,1415128
338,49,2,11078910598670,146968418041,1826557.0300000024,261521257,37674,1445059
339,49,3,10764460532988,142319351894,1367046.5529999991,253437441,36950,1402170
340,49,4,11243919656520,148584966730,1828023.0370000012,265598454,37946,1462659
341,49,5,11763075139289,156880192348,2074540.1929999993,282489702,38880,1535820
342,49,6,11286019373731,151500213029,2278650.5150000015,274115612,37488,1482701
343,50,0,10318976451833,137096451871,953481.3619999973,244131756,34279,1718472
344,50,1,10090089361055,133888756331,859712.8130000023,237898584,33451,1679132
345,50,2,10189147783017,135068437640,894584.9110000005,239903035,34207,1692628
346,50,3,9937892774907,131404206263,778788.1039999982,233082846,33162,1649634
347,50,4,10442322502510,138085116173,966277.7880000026,245673069,34659,1730988
348,50,5,11357380680850,151584897846,1349697.1680000024,273818480,36748,1889580
349,50,6,10811184531706,145048149654,1368813.5049999934,263001681,35663,1809024
350,51,0,9382276886936,122125752173,1135228.1950000003,219569704,31966,1895806
351,51,1,9168611054178,119211733253,1076701.7189999968,214287196,31782,1852082
352,51,2,9723450065536,126879564207,1342216.6359999985,226833000,33497,1960610
353,51,3,9072862560896,117525628916,911751.2879999977,211339266,32090,1827959
354,51,4,9753078098874,126722917300,1269326.374000001,227355753,33765,1962072
355,51,5,10237665197720,134283868004,1333227.750999996,241679054,34521,2066299
356,51,6,9849209242053,130218904265,1420833.9670000088,235017869,33135,1998928
357,53,0,7999216094676,104126048303,565853.9209999995,186782838,26637,1230307
358,53,1,7882648499226,102447433320,542794.266000001,184455299,26324,1213225
359,53,2,8383800260700,108921226634,673646.2650000013,195519244,28166,1290536
360,53,3,7901716422829,102214051307,527419.573000001,184582623,26439,1212367
361,53,4,8391531718994,108432448681,627951.1729999984,196134603,28162,1287286
362,53,5,9123017721092,118859737856,775984.3529999993,215563630,29564,1403402
363,53,6,8828238555064,115708235587,840591.774999997,210205414,28898,1364038
364,54,0,5382315691551,68487995733,438698.37000000075,123295664,11143,191928
365,54,1,5240989683284,66505731914,406415.3979999992,120055453,11042,186789
366,54,2,4954970794394,62603659332,329937.90100000007,113553377,10571,176367
367,54,3,4935834168048,62196000665,315660.6269999997,112519174,10349,175413
368,54,4,5180472641425,65275043718,365747.68499999936,118610840,10750,184083
369,54,5,5811780588526,73757930203,476446.5380000005,134067269,11633,206889
370,54,6,5826617611849,74747420621,611433.202999999,135355957,11816,208593
