,store_nbr,weekday,id,item_nbr,unit_sales,class,perishable,cluster
70,11,0,415888037145,32788758782,668297.302,95701665,9312,302646
71,11,1,421044926939,33057916328,619780.0319999997,96223476,9349,304512
72,11,2,378481675477,31429309865,573840.0050000013,92181915,8857,290946
73,11,3,400745118844,32431024004,589959.3759999996,94762708,9197,299250
74,11,4,402255460451,32387425789,590250.3749999999,93996953,8990,298524
75,11,5,432527133299,34724905995,727827.674999999,101167358,9668,319524
76,11,6,439866986527,34848509365,799547.1790000015,102498480,9875,321774
77,12,0,318359363796,25134563152,260447.72900000008,72065703,6599,578910
78,12,1,315921057424,24922788183,239904.28900000014,71366838,6639,573825
79,12,2,285557390557,23823924916,219426.0730000001,68427885,6244,551205
80,12,3,299207101227,24373982691,222341.72699999996,69794905,6517,561990
81,12,4,300458570560,24067098304,225782.42700000005,69087723,6240,557250
82,12,5,324440293642,26293539762,282371.2499999996,75597397,6818,604650
83,12,6,323789180001,25776479754,276488.2779999998,74609714,6841,592350
84,13,0,295993817168,23264463568,239649.06899999987,66107250,5890,540315
85,13,1,295295914229,23078728387,227674.27500000029,65465552,5732,536085
86,13,2,261193413651,21556833521,193863.9629999999,61491783,5322,503820
87,13,3,275762030968,22241030297,199504.75200000007,62854998,5633,516060
88,13,4,278192316635,22316382356,205102.48400000005,63298023,5420,519870
89,13,5,321091896788,25711468935,335111.3849999997,73054899,6187,595500
90,13,6,300770258861,23747682327,229299.1989999999,67866210,6150,551205
91,14,0,313297201299,24607539151,305780.61699999956,70637538,6246,265783
92,14,1,308318010865,24188489148,268758.46300000016,69408214,6200,261261
93,14,2,278647866795,23034280929,242134.78499999992,66465644,5730,250852
94,14,3,294901478471,23719504582,239299.2760000001,68293431,6038,257516
95,14,4,298949635422,23995088252,245298.13600000012,68605198,5856,259455
96,14,5,330953424886,26507426933,406244.3119999998,75767000,6552,285565
97,14,6,302876558555,23985690210,242838.05799999976,68784091,6177,259609
98,15,0,327494273606,25941016986,281991.79000000027,73218392,6348,597675
99,15,1,321657364164,25357000358,252416.834,71572369,6233,584460
100,15,2,291155882855,24244252180,231701.78300000014,68728891,5945,562350
101,15,3,307554928732,25008661261,238771.3680000003,70596542,6197,577335
102,15,4,306354269137,24786768833,226299.82399999973,70055174,6000,573300
103,15,5,331329444148,26745092092,299972.071,75443538,6424,615585
104,15,6,317193555150,25316404032,253486.57399999973,72018217,6219,584550
105,16,0,328922616530,25822592335,287847.0880000001,74625522,6897,119556
106,16,1,325489296080,25531355570,261420.41699999958,73435512,6790,117795
107,16,2,295279777870,24445231080,224314.23999999964,70571386,6485,113454
108,16,3,303722242396,24565569777,219390.6769999996,70862855,6514,114120
109,16,4,310356358320,24961783467,218142.6449999998,71479874,6532,115518
110,16,5,340802332834,27336792596,317021.77299999964,78233217,7063,125985
111,16,6,347883210313,27567436543,398243.4640000007,79800261,7323,127629
112,17,0,345851948335,27241442968,349627.5439999992,77041820,7396,503112
113,17,1,344922999700,27078396764,320863.1439999997,76351293,7390,498504
114,17,2,311895947628,25904296006,275938.44299999985,73128130,7061,478776
115,17,3,326001304454,26395561293,269356.0700000003,74347373,7379,486840
116,17,4,329655773252,26579908932,273104.1120000004,74717227,7257,489324
117,17,5,364775228036,29283705002,421343.6780000002,82629809,7777,537336
118,17,6,360231660470,28604973754,424122.76199999976,81432242,7803,527556
119,18,0,397095795627,30779700434,274519.1070000005,89735908,10943,767744
120,18,1,398321578504,30821175625,275626.05299999955,89207198,10861,768112
121,18,2,351184794703,28746394044,233464.77199999968,83456932,10322,718544
122,18,3,376370232270,30045718954,246533.52299999993,86781210,10747,747504
123,18,4,359954556550,28593943469,211829.25099999981,82281574,10190,710560
124,18,5,421602843565,33411793417,332145.7850000005,97445724,11465,829312
125,18,6,430325088796,33567376309,396654.1630000003,99408121,11715,839600
126,19,0,306574245728,24042498331,254525.90000000014,67750810,5979,551685
127,19,1,299259783494,23308759404,225402.67600000018,65804018,5838,535815
128,19,2,268363579589,22237131511,221170.19599999976,62846442,5412,512580
129,19,3,282352518789,22760520186,217957.03500000018,63863502,5833,521745
130,19,4,289774927731,23200795849,233431.62200000026,65095489,5647,533385
131,19,5,339806285678,27127833921,406144.5179999999,76729687,6567,621285
132,19,6,317574618407,24924432139,271759.7559999999,70807333,6381,574620
133,23,0,412261507457,33281871630,274774.57799999986,94716113,12272,452898
134,23,1,404386338498,32477021949,290720.75999999954,92280825,12200,441378
135,23,2,377780315281,31953794510,268457.2659999999,91506702,11906,437337
136,23,3,381258031713,31451628464,257534.70299999934,89256439,11741,428580
137,23,4,396444868957,32575040540,239262.315,92650107,12300,443637
138,23,5,426705246184,35082889868,330838.57699999964,99340303,12808,475389
139,23,6,426807602847,34599737326,284238.5440000001,99277507,12949,470925
140,24,0,473567517332,37897023268,497275.6880000002,109885631,14656,57467
141,24,1,470054266225,37601242062,459466.00100000063,109134228,14628,56974
142,24,2,453977127149,38113003947,558549.5869999988,111291310,14743,58068
143,24,3,457617696531,37693411389,465858.8309999997,109213365,14692,57130
144,24,4,476182387675,38958737741,554814.9270000004,113351294,15199,59090
145,24,5,490055795709,39928519650,624671.8090000022,115854744,15318,60390
146,24,6,471974958169,37999478050,547647.7180000006,111233258,14944,57639
147,25,0,346480391841,28151032272,204468.34000000026,79775747,10320,42594
148,25,1,336540676640,27461084120,186487.41199999966,77688806,10267,41644
149,25,2,325922004913,28061158450,198658.102,80155582,10293,42753
150,25,3,327152960683,27442003069,199852.5349999998,77937256,10179,41638
151,25,4,370607162571,30853625597,308012.07399999996,87883858,11577,46880
152,25,5,392978899799,32391556854,352569.55999999994,92518420,11366,48991
153,25,6,352504866563,28306037978,213681.86700000014,81219318,10354,42967
154,26,0,328690054490,26562709823,201235.2589999999,77297841,9326,401480
155,26,1,312061551257,25223289310,178893.78500000006,73015767,8803,380390
156,26,2,296196177188,25364075308,177277.26299999983,73805104,8765,385740
157,26,3,295142133433,24798916071,161712.34900000022,72138478,8806,376840
158,26,4,317510089922,26407064418,184196.68000000034,76566237,9414,400230
159,26,5,368201981964,30457023104,266612.5289999992,87850976,10209,458780
160,26,6,381108783800,30916975239,303034.2030000005,90189523,10679,466970
161,27,0,424014972554,34315217310,329263.08999999927,97991577,13347,51292
162,27,1,412531323800,33255473193,285502.19899999996,94629625,12899,49609
163,27,2,392515893887,33573906651,299542.73199999984,95750495,13077,50297
164,27,3,388226422744,32302279739,247180.1080000002,91446681,12759,48226
165,27,4,401537884000,33379702521,280324.4309999996,94611558,13360,49748
166,27,5,450519763341,37335132828,427822.40299999935,106805403,14109,55537
167,27,6,465439449327,38014525700,548284.6789999994,110582182,14564,56900
168,28,0,396261491789,31106111234,304228.51500000036,89283963,10302,471790
169,28,1,403109173903,31654216568,301348.4369999995,90693575,10510,479460
170,28,2,343090904139,28656835096,238284.42800000025,82201278,9607,435420
171,28,3,370778998867,30019681922,252231.10299999954,86290884,10296,456140
172,28,4,362324823678,29443610624,235988.037,83934921,9840,445650
173,28,5,429285049992,34546493934,404260.7009999995,99981158,11248,524040
174,28,6,445616416311,35461512011,531327.7560000004,103910884,11773,540160
175,30,0,256319170720,20171796310,144706.19100000008,56641866,5394,91974
176,30,1,261336739243,20563528576,146141.49899999978,57143436,5406,93162
177,30,2,234033123042,19543613867,125008.2399999998,54972436,5132,89508
178,30,3,253307463648,20521503251,135593.79300000024,57421654,5646,93531
179,30,4,248849413180,20115568576,131875.96599999993,56310168,5204,91707
180,30,5,279547289997,22592094301,165861.1189999998,63486567,5859,102537
181,30,6,280006984622,22145860103,168686.24799999996,62546282,5895,100863
182,31,0,387814413473,30369826855,343612.0259999994,87845436,9078,464010
183,31,1,388399815005,30465384470,327627.6359999997,87783749,9053,464020
184,31,2,331556751667,27584458548,246932.53200000024,79860773,8125,422940
185,31,3,362890002529,29294472914,286619.90000000026,84327099,8992,447820
186,31,4,366746119529,29463250245,287327.4980000007,84863310,8870,450380
187,31,5,408563218303,32641946036,426843.0060000002,94636989,9612,498510
188,31,6,411919491085,32460976006,472054.60999999975,94466179,9687,496640
189,32,0,245623133609,19570655512,137205.6620000001,54335691,4848,89280
190,32,1,245114580560,19305752640,133631.0579999999,53595501,4778,88215
191,32,2,210305984793,17680001753,108584.116,49182219,4204,80895
192,32,3,230944402474,18919149680,123261.33300000009,52555994,4725,86511
193,32,4,228809287720,18795960846,130657.654,51876902,4493,85602
194,32,5,261368722881,21329644603,163310.5560000001,59042706,5028,97065
195,32,6,265782247728,21240612790,166479.08999999985,59520111,5283,97338
196,33,0,338297098090,26568165235,323751.6449999996,76810694,7550,122304
197,33,1,337641678384,26459215919,305864.0559999997,76230180,7532,121668
198,33,2,300671727195,24952159594,243278.591,72297852,7224,115143
199,33,3,314215662702,25327034844,244089.8190000005,73201795,7445,116886
200,33,4,315190344469,25268639870,234411.5719999998,73069474,7254,116568
201,33,5,349662836335,28052730240,368389.50599999964,80698240,7837,128418
202,33,6,349142249173,27657682461,395547.5179999995,80341692,7897,126876
203,34,0,394256920599,31039390900,410381.6550000003,88610062,9080,284436
204,34,1,393593683333,30980234383,377183.7540000001,88155400,9089,283536
205,34,2,355841951777,29458848321,339067.4879999997,84438546,8674,271668
206,34,3,380100642211,30706816041,364516.7379999995,87695067,9132,281862
207,34,4,389443795100,31397949910,424396.20899999986,89307717,9145,288060
208,34,5,412181142973,32867147703,499805.6430000007,93736778,9497,301584
209,34,6,402659301839,31692271593,462348.0429999996,90989265,9252,291564
210,35,0,227125664196,18686722911,152976.84100000036,50284750,4355,83460
211,35,1,226346731140,18457560931,134070.34099999996,50061752,4525,82785
212,35,2,188140007527,16480655533,110336.68200000018,44592264,3921,73998
213,35,3,206898187443,17566398202,120260.20500000005,47707081,4543,78969
214,35,4,214477290206,18327752940,132571.09799999982,49533352,4451,82485
215,35,5,255147365881,21379187165,185504.09099999972,58289909,5042,96324
216,35,6,249877698195,20583822176,174402.00600000008,56506935,5035,92691
217,36,0,326501228334,20184182897,172594.27399999998,55155619,6575,298690
218,36,1,337457843709,20783948649,189364.38100000017,56958636,6786,307330
219,36,2,279290003808,17747889487,128997.57700000005,48458464,5767,263180
220,36,3,312478859252,19790545526,167556.4969999998,54237671,6556,293180
221,36,4,309893734224,19522512676,153042.79299999998,53223855,6272,289670
222,36,5,351768606492,22089729731,216751.1929999999,60792799,6950,327250
223,36,6,354259914367,22100491928,249259.35199999993,61168840,7124,328020
224,37,0,475122638711,37741529368,403429.4090000005,108430969,12988,114288
225,37,1,463889250963,36892119034,376247.0559999999,106107363,12797,111958
226,37,2,442099686314,36999223188,420972.1210000008,107129660,12765,112854
227,37,3,448006073766,36608670408,366069.7559999993,105633642,12784,111472
228,37,4,460237118690,37471366630,399988.9070000001,107820825,13075,113884
229,37,5,482684751891,39526074988,469863.47300000046,113854700,13369,119402
230,37,6,466901459085,37457973050,398472.2110000003,108880157,13105,113898
231,38,0,459214651053,36250915301,375367.6039999995,104460153,12187,220400
232,38,1,443333001747,34976849900,306650.91099999944,101294662,11838,213024
233,38,2,422494292330,35243351923,346496.1050000005,102430181,11903,215712
234,38,3,428932175499,34847390510,301731.34600000025,100727253,11752,212804
235,38,4,448261299433,36355463389,350428.0689999998,105132696,12356,221164
236,38,5,491369321268,39726977853,530648.7399999999,115190187,13044,240784
237,38,6,485556703941,38805119682,541636.3050000013,113486501,12961,235964
238,39,0,430915965886,33607230525,365544.0920000001,98038262,10567,309462
239,39,1,431233908219,33683161859,364675.82099999994,97972000,10565,310272
240,39,2,378769931630,31245527204,309331.33800000005,91191208,9749,289176
241,39,3,407839581072,32735855439,329707.3750000002,95618020,10392,302370
242,39,4,407855771034,32557208486,322323.8020000001,94576638,10050,300600
243,39,5,459993356782,36780180550,475155.6850000001,107293283,11319,337734
244,39,6,456840517695,36067056385,490736.5800000004,105970432,11288,331938
245,40,0,335842930033,26374959687,322788.6709999996,74277315,7592,120228
246,40,1,330546742408,25876898939,279368.8970000001,73070031,7550,117885
247,40,2,293275858927,24264312691,231937.55000000002,68786553,6822,111219
248,40,3,310629152702,24944024887,235695.67199999985,70758656,7272,114396
249,40,4,311046357294,24984844178,233303.80599999955,70452015,6988,114324
250,40,5,342263072830,27375899908,346300.3320000004,77291502,7651,124608
251,40,6,335780032910,26510031883,335324.34699999954,75256963,7605,120984
252,41,0,394297295235,31096927901,235676.862,90656702,11159,188392
253,41,1,386178000991,30461561369,207398.8799999999,88609271,10938,184628
254,41,2,363683865228,30351506930,209203.8129999997,88830920,11008,184648
255,41,3,365620325246,29550144478,190946.23299999977,86110592,10731,179612
256,41,4,379858453583,30770269282,208296.36799999967,89602135,11198,186784
257,41,5,430767285901,34863493561,303125.1099999998,101936792,12070,210888
258,41,6,445917414657,35657744630,373797.25599999964,105474180,12507,216564
259,43,0,302911766643,23869497370,330055.53900000005,66851149,6188,362760
260,43,1,295654244931,23336200497,290224.56399999995,65626989,6063,353890
261,43,2,264535759046,22014493474,249331.3129999999,61905470,5635,335810
262,43,3,282039699465,22879435549,269355.95899999933,64244414,6001,347890
263,43,4,294420508970,23835576362,304701.4229999996,66887173,5899,362790
264,43,5,307348285940,24651646012,326600.34599999944,69104074,6246,374630
265,43,6,310521654598,24443711963,343767.5179999992,69194297,6450,372170
266,44,0,576636817924,46487345528,1069935.4830000007,134626337,16942,348185
267,44,1,572868780810,45984328310,1001001.9589999976,133025405,16934,344500
268,44,2,540896285638,45802386047,1089712.9310000006,132954127,16626,344270
269,44,3,553612088914,45669369243,904431.4459999991,132174083,16843,342810
270,44,4,568582807399,46745435460,1067401.7459999993,135361969,17140,350430
271,44,5,594863931187,48832563190,1555004.8409999972,141878112,17236,364055
272,44,6,589617199172,47886257800,1639833.5910000058,140387034,17242,358575
273,45,0,565888318664,45444041096,957534.4270000001,130591231,16343,751410
274,45,1,562592802881,45028433085,781896.5430000011,129321184,16393,744018
275,45,2,523255025095,44208773415,846249.990000003,127467435,16032,733865
276,45,3,541106391662,44482623102,698022.2359999993,127678307,16245,737066
277,45,4,562822857597,46178829200,953091.91,132657736,16661,762234
278,45,5,581572753157,47645518025,1338983.5759999964,137408236,16782,784135
279,45,6,577775234684,46772737031,1523026.8950000005,136502540,16672,773586
280,46,0,537409079676,43185787143,827859.7620000014,125391454,15015,908754
281,46,1,532001900875,42705738940,679001.0550000011,123655771,14945,897134
282,46,2,496108514097,42001127034,688403.8540000014,122176911,14765,886578
283,46,3,513876418400,42413429849,609543.4599999989,122818348,14796,892500
284,46,4,533281063902,43908490741,765011.476999999,126875984,15513,922068
285,46,5,565062104361,46419736560,1237796.386000001,134922350,15985,970984
286,46,6,560980038081,45493046770,1434078.5910000012,133761063,15927,956424
287,47,0,561112845363,45265394260,887737.5570000004,130195360,16050,949620
288,47,1,557324533544,44774048097,765364.739000001,128603244,16003,939316
289,47,2,520439124039,44151618346,793789.8739999994,127009429,15793,929712
290,47,3,538953483804,44496503583,684364.8709999991,127890023,15949,935508
291,47,4,557813336245,45911648788,853805.1500000008,132011860,16442,962864
292,47,5,579330724455,47600301271,1259851.9020000026,137300435,16560,994014
293,47,6,575440619964,46763646199,1482245.137000003,136465559,16556,980574
294,48,0,526922749265,42264537614,690669.6110000012,121713157,14991,888888
295,48,1,516657697162,41403894748,567258.1549999997,118835834,14863,869288
296,48,2,479394954365,40427112014,551884.2020000002,116944355,14538,854210
297,48,3,496869986888,40900537994,521993.85600000055,118142267,14549,861798
298,48,4,518172271731,42485518825,620016.9240000005,122374480,15280,892878
299,48,5,558957893775,45812223071,1058647.601999999,132514082,16150,959112
300,48,6,561846770155,45474700055,1321170.2089999989,132881262,16307,955976
301,49,0,527427231175,42143530137,570821.3660000007,120481695,15763,694496
302,49,1,517264411228,41052343942,490285.06699999893,117528403,15553,677303
303,49,2,486408428099,40871028260,522764.8649999988,117269751,15389,676940
304,49,3,497124876328,40430757741,449485.91999999963,115601104,15450,668272
305,49,4,520634096127,42387679582,557460.8229999997,121152005,16066,699831
306,49,5,551643520397,44966973641,764396.6720000007,129211946,16524,739145
307,49,6,551849263866,44589627571,830030.4650000007,129600481,16613,735669
308,50,0,519338032543,41490235045,592892.316000001,119603966,14653,877534
309,50,1,514731306930,41001942169,531856.9719999983,117906370,14474,866894
310,50,2,478119366087,40287294070,556282.4060000002,116339104,14255,854994
311,50,3,495224187957,40642911277,499643.2739999995,117138697,14401,860426
312,50,4,511329113661,41793102724,541140.163,120218147,14755,882868
313,50,5,545695370146,44501423409,819936.7490000005,128707871,15468,935788
314,50,6,540331309076,43445681173,841060.312999999,126860286,15389,919576
315,51,0,494522569099,39692071084,648149.4200000009,113812077,15025,1013965
316,51,1,484571479929,38822437136,558520.987999999,111534661,15011,993786
317,51,2,469603853604,39674245694,685335.965,114422013,15073,1017994
318,51,3,467343140825,38562645320,529403.869999999,110904229,14976,987326
319,51,4,493964844398,40544736364,673994.3730000017,116419880,15571,1036388
320,51,5,515549829844,42289031254,810267.8740000007,121398180,15721,1075250
321,51,6,513569595454,41668192375,820540.811,120534299,15759,1061718
322,54,0,281880487606,22152976662,223626.508,63495984,5074,101451
323,54,1,273013914428,21463637465,192986.9860000003,61549641,4954,98259
324,54,2,238376469111,19772678212,156234.63100000028,56971654,4490,91293
325,54,3,251895929364,20562856370,163292.71600000004,58916540,4796,94473
326,54,4,259011282511,20916897247,175620.29099999982,60151763,4803,96243
327,54,5,292111543846,23507991211,255618.5550000004,67196730,5182,107514
328,54,6,307942843047,24442216076,362931.86500000005,70223522,5575,111867
